timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T21:47:05Z,2023-07-15T17:47:05Z,MOD-PM-00955,48.5,28.54,0.0,39.956,-75.186,ACTIVE,7.68,7.838,9.415
2023-07-15T21:46:05Z,2023-07-15T17:46:05Z,MOD-PM-00955,48.42,28.53,0.0,39.956,-75.186,ACTIVE,7.803,8.009,8.755
2023-07-15T21:45:05Z,2023-07-15T17:45:05Z,MOD-PM-00955,48.33,28.53,0.0,39.956,-75.186,ACTIVE,6.639,6.813,6.925
2023-07-15T21:44:05Z,2023-07-15T17:44:05Z,MOD-PM-00955,48.22,28.51,0.0,39.956,-75.186,ACTIVE,7.198,7.458,14.976
2023-07-15T21:43:05Z,2023-07-15T17:43:05Z,MOD-PM-00955,48.06,28.51,0.0,39.956,-75.186,ACTIVE,6.631,6.893,7.822
2023-07-15T21:42:05Z,2023-07-15T17:42:05Z,MOD-PM-00955,47.54,28.5,0.0,39.956,-75.186,ACTIVE,7.217,7.511,7.564
2023-07-15T21:41:05Z,2023-07-15T17:41:05Z,MOD-PM-00955,43.72,28.53,0.0,39.956,-75.186,ACTIVE,7.411,7.738,8.116
2023-07-15T21:40:05Z,2023-07-15T17:40:05Z,MOD-PM-00955,44.0,28.57,0.0,39.956,-75.186,ACTIVE,7.434,7.635,7.691
2023-07-15T21:39:05Z,2023-07-15T17:39:05Z,MOD-PM-00955,44.15,28.6,0.0,39.956,-75.186,ACTIVE,7.496,7.616,7.921
2023-07-15T21:38:05Z,2023-07-15T17:38:05Z,MOD-PM-00955,44.16,28.63,0.0,39.956,-75.186,ACTIVE,5.936,6.142,6.203
2023-07-15T21:37:05Z,2023-07-15T17:37:05Z,MOD-PM-00955,43.78,28.65,0.0,39.956,-75.186,ACTIVE,7.308,7.423,7.544
2023-07-15T21:36:05Z,2023-07-15T17:36:05Z,MOD-PM-00955,44.04,28.69,0.0,39.956,-75.186,ACTIVE,6.971,7.209,7.391
2023-07-15T21:35:05Z,2023-07-15T17:35:05Z,MOD-PM-00955,43.92,28.73,0.0,39.956,-75.186,ACTIVE,8.063,8.281,8.281
